MINE_NAME,MINE_IDX,MINE_TYPE,MINE_STATUS,MINE_LAT,MINE_LON,MINE_REGION,MINE_OPERATOR,PLANT_NAME,PLANT_IDX,PLANT_TYPE,PLANT_STATUS,PLANT_LAT,PLANT_LON,PLANT_OPERATOR,PLANT_OWNER,PLANT_CAPACITY,PLANT_CAPACITY_UNITS,SHARED_COMMODITIES,DISTANCE_KM
Opache,189,Prospect/Project,Prospect/Project,-22.448999999999955,-68.97199999999998,Antofagasta,,Mantos de la Luna SX-EW plant,350,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,124.2
Opache,189,Prospect/Project,Prospect/Project,-22.448999999999955,-68.97199999999998,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,127.5
Paguanta,190,Prospect/Project,Prospect/Project,-19.77899999999994,-69.06699999999995,Tarapacá,,Collahuasi plants,293,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",,,Gold,140.8
Paguanta,190,Prospect/Project,Prospect/Project,-19.77899999999994,-69.06699999999995,Tarapacá,,Collahuasi plants,294,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%","60,000",kg,Silver,140.8
Palmira,191,Mine (idle),Idle,-29.811999999999955,-70.94999999999999,Coquimbo,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,15.0
Palmira,191,Mine (idle),Idle,-29.811999999999955,-70.94999999999999,Coquimbo,,Plant in Coquimbo city,401,Processing Plant,Care & Maintenance,-29.9512,-71.2918,Manganesos Atacama S.A. ,"Subsidiary of CAP S.A. (private, 100%)","10,000",mt,Manganese,36.4
Palmira,191,Mine (idle),Idle,-29.811999999999955,-70.94999999999999,Coquimbo,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,51.8
Palmira,191,Mine (idle),Idle,-29.811999999999955,-70.94999999999999,Coquimbo,,Dos Amigos SX-EW plant,305,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,92.0
Palmira,191,Mine (idle),Idle,-29.811999999999955,-70.94999999999999,Coquimbo,,Vallenar plant,453,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,140.1
Pampa Blanca,247,Mine (active),Active,-23.159,-69.637,Antofagasta,SQM Químicos S.A. ,Coya Sur plant,298,Processing Plant,Active,-22.3962,-69.6207,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",950,tmt,Nitrate,84.8
Pampa Blanca,247,Mine (active),Active,-23.159,-69.637,Antofagasta,SQM Químicos S.A. ,Coya Sur plant,299,Processing Plant,Active,-22.3962,-69.6207,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",770,tmt,Nitrate,84.8
Pampa Blanca,247,Mine (active),Active,-23.159,-69.637,Antofagasta,SQM Químicos S.A. ,Maria Elena plant,355,Processing Plant,Active,-22.3367,-69.6595,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",950,tmt,Nitrate,91.5
Pampa Blanca,247,Mine (active),Active,-23.159,-69.637,Antofagasta,SQM Químicos S.A. ,Maria Elena plant,356,Processing Plant,Active,-22.3367,-69.6595,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",770,tmt,Nitrate,91.5
Pampa Blanca,247,Mine (active),Active,-23.159,-69.637,Antofagasta,SQM Químicos S.A. ,María Elena plant,357,Processing Plant,Active,-22.3367,-69.6595,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,91.5
Pampa Blanca,247,Mine (active),Active,-23.159,-69.637,Antofagasta,SQM Químicos S.A. ,Plant in Aguas Blancas,397,Processing Plant,Active,-24.1357,-69.8671,Atacama Minerals Chile Minera ,SCM Bullmine and RB Energy,"2,200",mt,Iodine,111.1
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Escondida concentrator,317,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","1,300",tmt,Copper,3.1
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Escondida concentrator,318,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","4,500",kg,Gold,3.1
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Escondida sulfide-leach plant for cathode production,321,Processing Plant,Active,-24.2601,-68.9925,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,4.5
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Zaldívar SX-EW plant,460,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,6.1
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Escondida oxide plant for cathode production (SX-EW),320,SX-EW Plant,Active,-24.2536,-69.1008,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,6.8
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,El Peñón concentration plant,309,Concentrator,Active,-24.4116,-69.4969,Minera Meridian Ltda. ,"Yamana Gold Inc., 100%","10,500",kg,Gold,50.4
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Gabriela Mistral SX-EW plant,325,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,95.6
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Lomas Bayas SX-EW plant,341,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,102.3
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Altonorte smelter,269,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,138.5
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Mantos Blancos SX-EW plant,349,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,138.6
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Esperanza milling/flotation plant,322,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,138.8
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,146.7
Pampa Escondida,193,Prospect/Project,Prospect/Project,-24.24599999999998,-69.03399999999993,Antofagasta,,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,146.7
Pampa Orcoma ,249,Mine (active),Active,-19.919,-69.95,Tarapacá,,Plant near Iquique,419,Processing Plant,Active,-20.223,-69.7966,Cosayach Nitratos S.A. ,"Inverraz S.A., 100%","3,000",mt,Iodine,37.4
Pampa Orcoma ,249,Mine (active),Active,-19.919,-69.95,Tarapacá,,Plant near Iquique,420,Processing Plant,Active,-20.223,-69.7966,Cosayach Nitratos S.A. ,"Inverraz S.A., 100%",200,tmt,Nitrate,37.4
Pampa Orcoma ,249,Mine (active),Active,-19.919,-69.95,Tarapacá,,Nueva Victoria plant,369,Processing Plant,Active,-20.9592,-69.6633,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,119.5
Pampa Orcoma ,249,Mine (active),Active,-19.919,-69.95,Tarapacá,,Iris Plant,334,Processing Plant,Active,-20.9622,-69.6625,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,119.8
Pampa Paciencia,194,Prospect/Project,Prospect/Project,-22.727999999999952,-69.41299999999995,Antofagasta,,Esperanza milling/flotation plant,322,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,43.8
Pantanillo,195,Prospect/Project,Prospect/Project,-27.482999999999947,-69.07499999999999,Atacama,,Manuel Antonio Matta plant,353,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,116.4
Panulcillo,196,Mine (active),Active,-30.460999999999956,-71.21899999999994,Coquimbo,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,25.4
Panulcillo,196,Mine (active),Active,-30.460999999999956,-71.21899999999994,Coquimbo,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,70.5
Panulcillo,196,Mine (active),Active,-30.460999999999956,-71.21899999999994,Coquimbo,,Tres Valles SX-EW plant,451,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,143.1
Pascua Lama,197,Prospect/Project,Prospect/Project,-29.32099999999997,-70.02699999999999,Atacama,,Vallenar plant,454,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,108.9
Pascua Lama,197,Prospect/Project,Prospect/Project,-29.32099999999997,-70.02699999999999,Atacama,,Vallenar plant,455,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,108.9
Pedro de Valdivia,198,Mine (idle),Idle,-22.801999999999964,-69.80199999999996,Antofagasta,SQM Químicos S.A. ,Coya Sur plant,298,Processing Plant,Active,-22.3962,-69.6207,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",950,tmt,Nitrate,48.8
Pedro de Valdivia,198,Mine (idle),Idle,-22.801999999999964,-69.80199999999996,Antofagasta,SQM Químicos S.A. ,Coya Sur plant,299,Processing Plant,Active,-22.3962,-69.6207,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",770,tmt,Nitrate,48.8
Pedro de Valdivia,198,Mine (idle),Idle,-22.801999999999964,-69.80199999999996,Antofagasta,SQM Químicos S.A. ,Maria Elena plant,355,Processing Plant,Active,-22.3367,-69.6595,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",950,tmt,Nitrate,53.8
Pedro de Valdivia,198,Mine (idle),Idle,-22.801999999999964,-69.80199999999996,Antofagasta,SQM Químicos S.A. ,Maria Elena plant,356,Processing Plant,Active,-22.3367,-69.6595,SQM Nitratos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",770,tmt,Nitrate,53.8
Pedro de Valdivia,198,Mine (idle),Idle,-22.801999999999964,-69.80199999999996,Antofagasta,SQM Químicos S.A. ,María Elena plant,357,Processing Plant,Active,-22.3367,-69.6595,SQM Químicos S.A. ,"Sociedad Química y Minera de Chile S.A. (SQM), 100%","13,300",mt,Iodine,53.8
Pedro de Valdivia,198,Mine (idle),Idle,-22.801999999999964,-69.80199999999996,Antofagasta,SQM Químicos S.A. ,Plant in Aguas Blancas,397,Processing Plant,Active,-24.1357,-69.8671,Atacama Minerals Chile Minera ,SCM Bullmine and RB Energy,"2,200",mt,Iodine,148.4
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Esperanza milling/flotation plant,322,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,17.5
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,25.3
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,25.3
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Spence SX-EW plant,444,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,40.3
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Lomas Bayas SX-EW plant,341,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,46.9
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Gabriela Mistral SX-EW plant,325,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,49.0
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Antucoya SX-EW plant,271,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,93.5
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Chuquicamata SX-EW plant (oxide) and smelter,292,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,96.8
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Mantos Blancos SX-EW plant,349,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,98.5
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Chuquicamata Mine (plant to acid-leach fine copper),290,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,99.7
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Radomiro Tomic SX-EW plant,441,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,110.4
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,117.2
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Zaldívar SX-EW plant,460,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,117.6
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Escondida oxide plant for cathode production (SX-EW),320,SX-EW Plant,Active,-24.2536,-69.1008,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,123.2
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Escondida concentrator,317,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","1,300",tmt,Copper,124.5
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Escondida concentrator,318,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","4,500",kg,Gold,124.5
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Escondida sulfide-leach plant for cathode production,321,Processing Plant,Active,-24.2601,-68.9925,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,125.0
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Mantos de la Luna SX-EW plant,350,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,134.2
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Al Elbra SX-EW plant,268,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,138.0
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,Altonorte smelter,269,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,139.8
Penacho Blanco,199,Prospect/Project,Prospect/Project,-23.146999999999935,-69.16299999999995,Antofagasta,,El Peñón concentration plant,309,Concentrator,Active,-24.4116,-69.4969,Minera Meridian Ltda. ,"Yamana Gold Inc., 100%","10,500",kg,Gold,144.7
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Plant at Cabildo,374,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,64.2
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Chagres smelter (anodes and blister),284,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,79.1
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Los Pelambres plant,345,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","1,700",kg,Gold,82.6
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Los Bronces (Tortolas) SX-EW plant (cathodes),342,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,87.1
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,El Soldado SX-EW plant,314,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,90.5
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Tres Valles SX-EW plant,451,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,113.0
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Las Ventanas refinery and smelter,340,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,123.7
Pimentón,201,Prospect/Project,Prospect/Project,-32.48299999999995,-70.20199999999994,Valparaíso,,Ventanas refinery and smelter,456,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%","12,000",kg,Gold,123.7
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Escondida oxide plant for cathode production (SX-EW),320,SX-EW Plant,Active,-24.2536,-69.1008,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,3.3
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Zaldívar SX-EW plant,460,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,3.5
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Escondida concentrator,317,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","1,300",tmt,Copper,4.3
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Escondida sulfide-leach plant for cathode production,321,Processing Plant,Active,-24.2601,-68.9925,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,9.6
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Gabriela Mistral SX-EW plant,325,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,95.3
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Lomas Bayas SX-EW plant,341,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,98.5
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Altonorte smelter,269,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,133.4
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Mantos Blancos SX-EW plant,349,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,133.8
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,144.8
Pinta Verde,202,Prospect/Project,Prospect/Project,-24.22999999999996,-69.08099999999996,Antofagasta,,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,144.8
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Mantoverde SX-EW plant,351,SX-EW Plant,Active,-26.5615,-70.3253,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",65,tmt,Copper,25.9
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Osvaldo Martínez,370,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,41.6
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Manuel Antonio Matta,352,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,70.3
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Hernán Videla Lira smelter (anodes and blister),331,Smelter,Active,-27.4198,-70.2577,Empresa Nacional de Minería (ENAMI),"Government, 100%",340,tmt,Copper,71.0
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Biocobre refinery,274,Refinery,Active,-27.5734,-70.2484,Sociedad Punta del Cobre S.A (Pucobre),Sociedad Punta del Cobre S.A (Pucobre) (100%),,,Copper,88.0
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Potrerillos SX-EW refinery and smelter,435,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,95.7
Playa,204,Prospect/Project,Prospect/Project,-26.789999999999964,-70.37399999999997,Atacama,,Franke SX-EW Plant,324,SX-EW Plant,Active,-25.8334,-69.8639,Sociedad Contractual Minera Franke ,"KGHM International Ltd., 100%",,,Copper,117.9
Polo Sur,205,Prospect/Project,Prospect/Project,-23.299999999999955,-69.23299999999995,Antofagasta,,Lomas Bayas SX-EW plant,341,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,31.1
Polo Sur,205,Prospect/Project,Prospect/Project,-23.299999999999955,-69.23299999999995,Antofagasta,,Esperanza milling/flotation plant,322,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,35.9
Polo Sur,205,Prospect/Project,Prospect/Project,-23.299999999999955,-69.23299999999995,Antofagasta,,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,43.7
Polo Sur,205,Prospect/Project,Prospect/Project,-23.299999999999955,-69.23299999999995,Antofagasta,,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,43.7
