Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR
,,-70.91899999999998,Plata,,,Mina paralizada,,,,,,Vicuña,,,,,Plata,Arqueros,6,Elqui,,,Idle,,,,,,-29.84499999999997,,,,,Silver,,,,,,Mine (idle),5,,11,,,,Coquimbo,,,Arqueros,,,,Epitermal de baja sulfuración,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_18,Plata,Cretácico Superior,,,,,11,Epitermales,,,,,,,,,,,1,Silver
,,-70.05499999999995,Cobre,,,Mina en producción,,,,,,Taltal,,,,,Cobre,Barreal Seco,5,Antofagasta,,,Active,,,,,,-25.92199999999997,,Teresa de Colmo,,,Copper,,,,,,Mine (active),3,,12,,,,Antofagasta,,,Barreal Seco,,,,IOCG,,,,,,,Actualizado,2570,,541645.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,12,IOCG,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper
,,-70.05599999999998,Cobre,,,Prospecto/Proyecto,,Minera Pacífico Ltda.,,,,Diego de Almagro,,,,Minera Pacífico Ltda.,Cobre,Berta,5,Chañaral,,,Prospect/Project,,,,,,-26.71799999999996,,Berta Este,,,Copper,,,,,,Prospect/Project,4,,13,,,,Atacama,,,Berta,,,,Pórfido de Cu,,,,,,,Sin información,1373,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,13,Pórfidos,,,,,,,,,,,1,Copper
,,-70.69988999999998,Hierro,,,Mina paralizada,,,,,,Vallenar,,,,,Hierro,Boqueron Chañar,5,Huasco,,,Idle,,,,,,-28.06950999999998,,,,,Iron,,,,,,Mine (idle),4,,14,,,,Atacama,,162324.2,Boqueron Chañar,,,,IOA,,,,,,,Histórico,M-490,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,14,IOA,,,,,https://repositorio.sernageomin.cl/items/6a534a1c-0e76-47fb-b72c-33febf88c011,,,,,,1,Iron
,,-70.39199999999994,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Monte Patria,,,,,Cobre,Bornita,8,Limarí,,,Prospect/Project,,,,,,-30.90599999999995,,,,,Copper,,,,,,Prospect/Project,5,,15,,,,Coquimbo,,,Bornita,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno,Eoceno-Oligoceno,,Renio,,,15,Pórfidos,Molibdeno,,,,,,,,,,2,"Copper, Molybdenum"
,,-71.20299999999997,Cobre,,,Prospecto/Proyecto,,,,,,Colbún,,,,,Cobre,Brahma,10,Linares,,,Prospect/Project,,,,,,-35.761999999999944,,,,,Copper,,,,,,Prospect/Project,9,,16,,,,Maule,,,Brahma,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Mioceno-Plioceno,,,,,16,Pórfidos,,,,,,,,,,,1,Copper
,,-68.86099999999993,Cobre,,,Prospecto/Proyecto,,,,,,Calama,,,,,Cobre,Brujulina,8,El Loa,,,Prospect/Project,,,,,,-21.93599999999998,,,,,Copper,,,,,,Prospect/Project,3,,17,,,,Antofagasta,,,Brujulina,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,,,434630.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Eoceno-Oligoceno,,,,,17,Pórfidos,,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,,,1,Copper
,,-70.20999999999998,Cobre,,,Mina paralizada,,,,,,Tocopilla,,,,,Cobre,Buena Esperanza,3,Tocopilla,,,Idle,,,,,,-22.164999999999964,,,,,Copper,,,,,,Mine (idle),3,,18,,,,Antofagasta,,,Buena Esperanza,,,,Estratoligado,,,,,,,Histórico,2690,,203000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Jurásico,,,,,18,Estratoligado,,,,,https://repositorio.uchile.cl/handle/2250/151836,,,,,,1,Copper
,,-69.29399999999998,Cobre,,,Prospecto/Proyecto,,,,,,Sierra Gorda,,,,,Cobre,Búfalo,7,Antofagasta,,,Prospect/Project,,,,,,-23.635999999999967,,,,,Copper,,,,,,Prospect/Project,3,,19,,,,Antofagasta,,,Búfalo,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Paleoceno-Eoceno,,,,,19,Pórfidos,,,,,,,,,,,1,Copper
,,-69.54833299999996,Plata-Oro,,,Prospecto/Proyecto,,,,,,Taltal,,,,,Plata,Cachinal,7,Antofagasta,,,Prospect/Project,,,,,,-24.964999999999975,,Cachinal de la Sierra,,,Silver,,,,,,Prospect/Project,3,,20,,,,Antofagasta,,,Cachinal,,,,Epitermal de baja sulfuración,,,,,0.736,,Actualizado,3205,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Plata-Oro,Paleoceno-Eoceno,,,,,20,Epitermales,Oro,,,,https://aftermathsilver.com/projects/cachinal/overview/,,586.9,,,,2,"Silver, Gold"
,,-69.74499999999995,Cobre-Plata,,,Prospecto/Proyecto,,,,,,Sierra Gorda,,,,,Cobre,Cachorro,5,Antofagasta,,,Prospect/Project,,,,,,-22.975999999999942,,,,,Copper,,,,,,Prospect/Project,3,,21,,,,Antofagasta,,,Cachorro,,,,Estratoligado,,,,,,,Actualizado,,,3216780.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_18",Cobre-Plata,Cretácico Inferior,,,,,21,Estratoligado,Plata,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,978.147,,,,2,"Copper, Silver"
,,-69.79299999999995,Nitrato-Yodo,,27815.4,Mina en producción,,,,,,Pozo Almonte,,,,,Nitrato,Cala Cala,11,Tamarugal,,,Active,,,,,,-20.234999999999957,,,,,Nitrate,,,,,,Mine (active),2,,22,,,,Tarapacá,,,Cala Cala,,,,Campo de nitrato-yodo,,,,,,,Actualizado,,,,,,,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,22,Campo de nitrato-yodo,Yodo,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,2,"Nitrate, Iodine"
,,-69.85999999999996,Nitrato-Yodo,,,Mina paralizada,,,,,,Huara,,,,,Nitrato,Calichera,11,Tamarugal,,,Idle,,,,,,-19.869999999999948,,,,,Nitrate,,,,,,Mine (idle),2,,23,,,,Tarapacá,,,Calichera,,,,Campo de nitrato-yodo,,,,,,,Sin información,,,,,,,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,23,Campo de nitrato-yodo,Yodo,,,,,,,,,,2,"Nitrate, Iodine"
,,-69.26305599999995,Oro-Plata,,,Mina paralizada,,,,,,Copiapó,,,,,Oro,Can Can,9,Copiapó,,,Idle,,,,,,-26.802221999999972,,,,,Gold,,,,,,Mine (idle),4,,24,,,,Atacama,,,Can Can,,,,Epitermal de alta sulfuración,,,,,0.78,,Histórico,1302,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Mioceno,,,,,24,Epitermales,Plata,,,,http://www.andeangeology.cl/index.php/revista1/article/view/V48n1-3294,,,,,,2,"Gold, Silver"
,,-70.20699999999994,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Taltal,,,,,Cobre,Canchas,5,Antofagasta,,,Prospect/Project,,,,,,-25.458999999999946,,,,,Copper,,,,,,Prospect/Project,3,,25,,,,Antofagasta,,,Canchas,,,,Pórfido de Cu,,,,,,,Histórico,,,63000.0,15000.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04, MIN_17",Cobre-Molibdeno,Cretácico Inferior,,"Oro, Renio",,,25,Pórfidos,Molibdeno,,,,https://repositorio.sernageomin.cl/items/a8faf057-5764-4d2d-a6eb-5c9c152fbe50/full,,,,,,2,"Copper, Molybdenum"
,,-70.29099999999994,Cobre-Oro-Plata,Plata,,Mina en producción,,Cía. Contractual Minera Candelaria ,,,,Tierra Amarilla,,,,"Lundin Mining Corp., 80%; Sumitomo Metal Mining Co. Ltd., 16%; Sumitomo Corp., 4%",Cobre,Candelaria,5,Copiapó,,,Active,,,,,,-27.51699999999994,,"Ojos del Salado, Alcaparrosa, Punta del Cobre",,,Copper,,,,2923927.0,,Mine (active),4,,26,,,,Atacama,,,Candelaria,,,,IOCG,933.168,,,,192.2894,,Actualizado,"1066, 1077",,8702610.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_15, MIN_17, MIN_18",Cobre-Oro-Plata,Cretácico Inferior,68.43232,Hierro,,,26,IOCG,Oro,,,,https://lundinmining.com/operations/reserves-and-resources/,,2883.394,,,,3,"Copper, Gold, Silver"
,,-70.14299999999997,Hierro,,,Mina paralizada,,Compañía Minera Carmen de Andacollo ,,,,Diego de Almagro,,,,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",Hierro,Carmen,5,Chañaral,,,Idle,,,,,,-26.346089999999947,,,,,Iron,,,,,,Mine (idle),4,,27,,,,Atacama,,,Carmen,,,,IOA,,,,,,,Histórico,M-714,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,27,IOA,,,,,https://repositorio.uchile.cl/handle/2250/115255,,,,,,1,Iron
,,-71.09999999999997,Cobre-Oro,,,Mina en producción,,Compañía Minera Carmen de Andacollo ,,,,Andacollo,,,,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",Cobre,Carmen de Andacollo,5,Elqui,,,Active,,,,,,-30.249999999999943,,Andacollo,,,Copper,,,,739040.0,,Mine (active),5,,28,,,,Coquimbo,,,Carmen de Andacollo,,,,Pórfido de Cu,,,,,41.593,,Actualizado,3294,,1201240.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17",Cobre-Oro,Cretácico Inferior,23.84,,,,28,Pórfidos,Oro,,,,https://www.teck.com/media/AIF-2025.pdf,,,,,,2,"Copper, Gold"
,,-71.07099999999997,Cobre,,,Mina en producción,,,,,,Cabildo,,,,,Cobre,Carmen-Margarita,5,Petorca,,,Active,,,,,,-32.49199999999996,,,,,Copper,,,,,,Mine (active),6,,29,,,,Valparaíso,,,Carmen-Margarita,,,,Estratoligado,,,,,,,Actualizado,5526,,25298.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,29,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper
,,-69.54099999999994,Cobre-Molibdeno-Renio,Renio,,Mina en producción,88430.6,Minera Lumina Copper Chile (MILCC),,,,Tierra Amarilla,,,,"Pan Pacific Copper Co., 77.4%",Cobre,Caserones,9,Copiapó,,,Active,,,,,,-28.16599999999994,,Regalito,,,Copper,,,,2564488.0,,Mine (active),4,,30,,,,Atacama,,,Caserones,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,7219,,3990248.0,145128.3,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno-Renio,Mioceno,,,,,30,Pórfidos,Molibdeno,,,,https://lundinmining.com/operations/reserves-and-resources/,,,,,,3,"Copper, Molybdenum, Rhenium"
,,-69.29399999999998,Oro-Plata-Cobre,Cobre,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Oro,Caspiche,9,Copiapó,,,Prospect/Project,,,,,,-27.68999999999994,,Norte Abierto,,,Gold,,,,,,Prospect/Project,4,,31,,,,Atacama,,,Caspiche,,,,Pórfido de Au,,,,,389.5755,,Actualizado,991,,1409800.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17, MIN_18",Oro-Plata-Cobre,Mioceno,,,,,31,Pórfidos,Plata,,,,https://www.sedarplus.ca/landingpage/,,932.2955,,,,3,"Gold, Silver, Copper"
,,-69.96499999999997,Cobre,,,Prospecto/Proyecto,,,,,,Taltal,,,,,Cobre,Casualidad,5,Antofagasta,,,Prospect/Project,,,,,,-25.74599999999998,,Corea,,,Copper,,,,,,Prospect/Project,3,,32,,,,Antofagasta,,,Casualidad,,,,IOCG,,,,,,,Histórico,2703,,1500000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,32,IOCG,,,,,https://repositorio.sernageomin.cl/items/5eb51a48-20a0-4dab-ba29-e86c55d1fed2,,,,,,1,Copper
,,-71.44476999999995,Oro,,,Mina paralizada,,,,,,Los Vilos,,,,,Oro,Casuto,12,Choapa,,,Idle,,,,,,-31.787399999999934,,,,,Gold,,,,,,Mine (idle),5,,33,,,,Coquimbo,,,Casuto,,,,Placer,,,,,,,Sin información,4853,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,33,Placer,,,,,,,,,,,1,Gold
,,-70.95699999999994,Cobre,,,Mina en producción,,,,,,Catemu,,,,,Cobre,Catemu,5,San Felipe de Aconcagua,,,Active,,,,,,-32.72399999999993,,"Planta Catemu, Uva, El Seco, Uva Este",,,Copper,,,,,,Mine (active),6,,34,,,,Valparaíso,,,Catemu,,,,Estratoligado,,,,,,,Actualizado,,,59110.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,34,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper
,,-69.07599999999996,Cobre-Molibdeno-Oro-Renio,Oro,,Mina en producción,312078.0,Antofagasta plc,,,,Sierra Gorda,,,,"Antofagasta plc, 70%, and Marubeni Corp., 30%",Cobre,Centinela,8,Antofagasta,,,Active,,,,,,-22.987999999999943,,,,,Copper,,,,10468530.0,,Mine (active),3,,35,,,,Antofagasta,,,Centinela,,,,Pórfido de Cu-Mo,,,,,542.212,,Actualizado,2273. 2886. 2887.7216,,18148900.0,591504.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04, MIN_17",Cobre-Molibdeno-Oro-Renio,Eoceno-Oligoceno,336.084,,,,35,Pórfidos,Molibdeno,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,Renio,,4,"Copper, Molybdenum, Gold, Rhenium"
,,-71.96999999999997,Oro-Plata,,,Mina en producción,,Compañía Minera Cerro Bayo Ltda. ,,,,Chile Chico,,,,"Mandalay Resources Corp., 100%",Oro,Cerro Bayo,5,General Carrera,,,Active,,,,,,-46.509999999999934,,Fachinal,,,Gold,,,,,,Mine (active),15,,36,,,,Aysén del General Carlos Ibáñez del Campo,,,Cerro Bayo,,,,Epitermal de metales preciosos,462.172,,,,7.319321,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Cretácico Inferior,4.39776,,,,36,Epitermales,Plata,,,,https://www.sernageomin.cl/planes-de-cierre/,,660.676,,,,2,"Gold, Silver"
,,-71.07799999999997,Titanio,,,Prospecto/Proyecto,,,,,,Vallenar,,,2868770.0,,Titanio,Cerro Blanco,5,Huasco,,,Prospect/Project,,,,,,-28.678999999999974,,,,,Titanium,,,,,,Prospect/Project,4,,37,,,,Atacama,,,Cerro Blanco,,,,Ti asociado a rocas ígneas,,,,,,,Actualizado,,,,,,,Magmático,,Sernageomin_2025,MIN_07,Titanio,Cretácico Inferior,,,,,37,Ti asociado a rocas ígneas,,,,,https://www.prnewswire.com/news-releases/white-mountain-announces-updated-ni-43-101-geological-report-and-mineral-resource-estimate-for-the-cerro-blanco-project-214113691.html,,,,,,1,Titanium
,,-70.18499999999995,Tierras raras,,,Prospecto/Proyecto,,,,,,Diego de Almagro,,,,,Tierras raras,Cerro Carmen,5,Chañaral,,,Prospect/Project,,,,,,-26.361999999999966,,,,,Rare Earths,,,,,,Prospect/Project,4,,38,,,,Atacama,,,Cerro Carmen,,,,Skarn,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_05,Tierras raras,Cretácico Inferior,,,,,38,Skarn,,,,,,,,,,,1,Rare Earths
,,-69.27899999999994,Oro-Plata-Cobre,Cobre,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Oro,Cerro Casale,9,Copiapó,,,Prospect/Project,,,,,,-27.793999999999983,,"Aldebaran, Norte Abierto",,,Gold,,,,1317360.0,,Prospect/Project,4,,39,,,,Atacama,,,Cerro Casale,,,,Pórfido de Au,910.176,,,,146.8436,,Actualizado,998,,704552.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17, MIN_18",Oro-Plata-Cobre,Mioceno,359.28,,,,39,Pórfidos,Plata,,,,https://www.sedarplus.ca/landingpage/,,416.351,,,,3,"Gold, Silver, Copper"
,,-69.26499999999999,Cobre,,,Mina paralizada,,Compañía Minera Cerro Colorado ,,,,Pozo Almonte,,,,"BHP Billiton plc, 100%",Cobre,Cerro Colorado,7,Tamarugal,,,Idle,,,,,,-20.043999999999983,,,,,Copper,,,,,,Mine (idle),2,,40,,,,Tarapacá,,,Cerro Colorado,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,2162,,9146200.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Paleoceno-Eoceno,,,,,40,Pórfidos,,,,,https://www.bhp.com/-/media/documents/investors/annual-reports/2024/240827_bhpannualreport2024.pdf,,,,,,1,Copper
,,-70.41666699999996,Hierro,,,Mina paralizada,,,,,,Copiapó,,,,,Hierro,Cerro Imán,5,Copiapó,,,Idle,,,,,,-27.26499999999993,,,,,Iron,,,,,,Mine (idle),4,,41,,,,Atacama,,,Cerro Imán,,,,IOA,,,,,,,Sin información,M777,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,41,IOA,,,,,,,,,,,1,Iron
,,-70.85699999999997,Cobre-Plata,,,Mina en producción,,,,,,Cabildo,,,,,Cobre,Cerro Negro,6,Petorca,,,Active,,,,,,-32.577999999999975,,,,,Copper,,,,,,Mine (active),6,,42,,,,Valparaíso,,,Cerro Negro,,,,Estratoligado,,,,,,,Actualizado,4695,,234330.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_18",Cobre-Plata,Cretácico Superior,,,,,42,Estratoligado,Plata,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,2,"Copper, Silver"
,,-70.34305599999993,Hierro,,,Mina en producción,,,,,,Copiapó,,,,,Hierro,Cerro Negro Norte,5,Copiapó,,,Active,,,,,,-27.10833299999996,,,,,Iron,,,,,,Mine (active),4,,43,,,127710000.0,Atacama,,186809800.0,Cerro Negro Norte,,,,IOA,,,,,,,Actualizado,M-732,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,43,IOA,,,,,https://www.cmp.cl/wp-content/uploads/2024/08/memoria-espanol28.08_compressed.pdf,,,,,,1,Iron
