Total_Production_Value_Per_Capita,Human capital index,Rule of law index,Political stability — estimate,Trade (% of GDP),"Gross fixed capital formation, all, Constant prices, Percent of GDP",Share of investment in GDP,Domestic credit to private sector (% of GDP),Landlocked,Urban population (% of total population),Government revenue,Capital depreciation rate,"Use of IMF credit (DOD, current US$)",Real interest rate (%),"Inflation, consumer prices (annual %)",Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),L1_ECI,Forestry rents (% of GDP),Inflation_roll5,RealRate_roll5,Resource_HHI,HCI_x_ProductionValue,RuleOfLaw_x_ProductionValue,b
0.0037413384793252478,0.16164413106864226,0.03107181434644755,0.0051685880578429405,0.0025889411574845957,0.001993437920391582,0.0001259106503384278,0.1702742052329495,0.005117049736923666,0.03242419531030397,0.10485507548328157,0.010570871665504702,0.001809454741015194,0.00029258433077670245,0.000376876877745471,0.43285801082074,0.005577575458442617,0.0020267228220249172,0.018243292574969254,0.00046914574365905976,7.312516224878948e-05,0.0026890712755527142,0.0032946828234496086,0.0027138982599396594,41
0.0006987554725896714,0.5060326911470633,0.04119367568567676,0.00025326297431428943,0.012038671310233241,0.01252545829793845,0.0007461536498914352,0.12458657865677984,0.0016899123331324713,0.020834419057696087,0.03207644995750018,0.0006700312179191429,0.04404351266718538,0.0,0.0001942781905384763,0.04322471953065335,0.00017057423264863055,0.14707251852759007,0.003061104377518847,0.000983691860917106,8.193597611953547e-05,0.0038649459525330176,0.0012083935031607536,0.0027482654203999156,42
0.00017824239832731577,0.0037873511822034923,0.6581849478726413,0.011749899263611314,0.004676717478980292,0.00019045962133957338,0.0005030925652523757,0.070106962218488,0.003937671742810124,0.006185264541441125,0.005579814040186858,0.0032094372979194602,0.003822094461111702,1.871002882674689e-05,3.990629955534433e-05,0.010981909694711595,0.0016969970508896046,0.15603185857465363,0.004520497806467599,3.592815806742573e-05,0.006337502446459706,0.0419030476766587,0.000898783389142935,0.005422904190253954,43
0.002577279471659418,0.3042882749266941,0.027028531807015747,0.0049450468627580966,0.0007733039673333852,0.0034820900627112847,0.003488973341542121,0.05131573763660187,0.0022050371643685764,0.00383594631749298,0.0013342356681433772,0.036471805492425825,0.0015538780727240135,0.002361785695555142,0.0016576731758200399,0.5149403020250772,0.0012695314731277784,0.003583000719275301,0.0036015210069887155,0.01588836937726668,0.0001862932959607455,0.001989943641663806,0.008305664225308401,0.0029157745724854387,44
3.746873970808374e-05,0.25804103820397645,0.1440194701346108,0.010800249174908138,0.002122565575666501,0.002014451521375688,0.002366810391136478,0.0826946356197353,0.0023408744934306836,0.02186494114225323,0.008649065190728056,0.0018402003300392567,0.0005119540963898259,9.541700198761267e-05,0.00013141986478972165,0.3878567850868198,0.0011997357723954813,0.039924655219813206,0.027891047015995766,3.26839157641533e-05,0.0001867587714985385,0.0026058885410908473,0.0005670542026451833,0.0022048299932412377,45
0.00399683404798608,0.0547646377227188,0.6364727353605102,0.009315134379045475,0.0006081455075305649,0.0012512614575026961,0.0002157393660644799,0.19401749616688524,0.014369320524155366,0.03237769067349684,0.0038768362198518054,0.0059847034863451595,0.0005005017428484149,0.0011567465953113726,0.004528700983455858,0.0013055213863763773,0.0017750551183179657,0.007536598195954935,0.0056474015817916156,0.00019694511220733635,0.0007019833864577515,0.0036210798425585964,0.013549640635634179,0.002229290506992831,46
0.008309433867629565,0.4391358381690518,0.07854050552260482,0.007857559601240143,0.0031272226988814226,0.0002723636212651982,0.004412861357970758,0.031631686554139914,0.0004671842331335165,0.09250408046830953,0.007578251394407516,0.0019642283738473564,0.017854099855977936,0.00022871619725142817,3.773248082938682e-05,0.2793929091437079,0.005567828493811679,0.001938778141476327,0.0007016491825912653,9.431825563094493e-05,0.0015453724693316648,0.004945344730512491,0.009836507893127353,0.0020555272932702012,47
0.0037450982023391095,0.6350781465908855,0.037614408724659744,0.000866395828887355,0.004345903221156116,0.002917898078187028,0.006586454256939555,0.0050742113368629225,0.001199355633776873,0.045242370079839986,0.04104529923175269,0.012167010743923798,0.004615049423799729,5.1324661361534675e-05,7.970608351759967e-05,0.13147012936015826,0.008081780773257018,0.04181070075508085,0.0014804197697832603,0.0,0.011844276353890635,0.0028935052971408265,0.00043284443055009996,0.0013577111622495224,48
0.032888642134987295,0.5900562487213658,0.04490698607597974,0.0034956279758605697,0.0005127201004754756,0.0018698843231569327,0.00010172290218658122,0.17945976783157924,0.013898328842600732,0.02800781690077187,0.021156008083624465,0.013558060018505179,0.0010334062451944907,0.0010698580845924222,0.00019723069430746778,0.015304292680323815,0.005958310289474565,0.003994736189817538,0.0023508978787653238,5.7884910545219556e-05,0.00030020449621889284,0.0031577920065526135,0.0017332069176745593,0.0349303656954394,49
0.009963973449826708,0.01055338394408993,0.031006975642575693,0.0004819008661603049,0.0023389720218089773,0.0008898323516584536,0.0011384680478552143,0.07251617565661514,0.0,0.019589758473560457,0.2494758625253029,0.0070007735444267616,0.027213932223206866,0.00043408109735204223,0.0005298481301346775,0.4928667668097145,0.00274218263436387,0.0018223053159880423,0.057927559202602605,0.0,8.022120182737796e-05,0.009465170410061216,0.0010338584015084768,0.0009279980493598909,50
0.0023360128182779837,0.060552025362915624,0.06601867690285866,0.06891016293517499,0.0034244138712360575,0.0011463420299549973,0.0004484916507412445,0.005784600767201134,0.0025393437027873386,0.03538848938440729,0.031215988119315953,0.016659213532735435,0.011602468743852625,0.0009413259186821068,0.00015677730373075168,0.631241541893983,0.002533879002954166,0.01690253848539777,0.020256884865075413,0.008118629198958107,0.00010650141221142217,0.0038418048133480164,0.004793499118525687,0.005080388165674328,51
0.0012508762364225078,0.11590827090325168,0.11801243363727179,0.0009260083845918275,0.004737102822026786,0.013221409833871371,0.0012992738203942335,0.0036442295232569405,1.1653276469463324e-05,0.027730086313937776,0.0013978370121284058,0.0026701360010008154,0.0006643616973704568,0.0010156378009033083,3.7528497016972524e-05,0.6275994998604236,0.005766645273572655,0.057861627112137846,0.012894646973809149,0.0005020824702993945,9.905633120447093e-05,0.00011312780457345678,0.0014733289913260253,0.0011631394227389943,52
0.003391654200676431,0.047458504020584165,0.567622821665207,0.0036424610502674842,0.0013915972196521602,0.0013396340749489476,0.0005832048720343118,0.005100397306699419,0.00011217578215443757,0.08024226058574332,0.07931492152363304,0.018182434989881847,0.010176809678834624,0.0003193734868210962,0.0007185166386769654,0.0863160604375547,0.0053940240020269635,0.02628592569802412,0.054397975939941,0.00012184162667824111,0.00016908911472183905,0.0007677490575838348,0.0020616823411071564,0.0048888846865470315,53
0.00039914482018606066,0.2541161641281433,0.008632358208951176,0.004181559961051832,0.03228438280452136,0.004342332042170366,0.005539669623972625,0.17117493187353627,0.001256930222100973,0.012057086197053833,0.0066408466754425575,0.0067327081641542184,0.0010160661147161755,0.00016664712970498955,0.0037451780266086797,0.44810538980560366,0.00030442518174486995,0.025476402520734628,0.001626283727753579,0.0008600940951981942,0.0001247803630349735,0.0012392517049587904,0.008283559497526726,0.0016938071111301182,54
